user_id,registered_at,acquisition_channel,age_group,city_tier,risk_profile,initial_cash_balance,marketing_consent
11297,2024-08-14 00:00:00,organic,36-45,T2,cautious,25571.35,1
11298,2024-03-04 00:00:00,organic,26-35,T2,cautious,25980.09,0
11299,2024-10-23 00:00:00,organic,36-45,T3+,balanced,139623.8,1
11300,2024-06-27 00:00:00,referral,26-35,T2,aggressive,5857.06,1
11301,2024-01-25 00:00:00,organic,26-35,T2,aggressive,4482.37,1
11302,2024-12-20 00:00:00,social,26-35,T1,balanced,3513.65,0
11303,2024-09-03 00:00:00,social,36-45,T2,balanced,3101.72,1
11304,2024-04-26 00:00:00,bank_partner,46-55,T3+,aggressive,19030.4,1
11305,2024-08-02 00:00:00,bank_partner,36-45,T3+,balanced,11867.34,1
11306,2024-07-28 00:00:00,organic,18-25,T1,balanced,5213.16,1
11307,2024-01-22 00:00:00,organic,46-55,T3+,balanced,48236.86,1
11308,2024-07-01 00:00:00,bank_partner,18-25,T1,balanced,686.91,1
11309,2024-03-29 00:00:00,social,36-45,T1,cautious,3222.08,1
11310,2024-04-21 00:00:00,organic,18-25,T1,balanced,1514.67,1
11311,2024-03-27 00:00:00,social,26-35,T2,cautious,16165.36,0
11312,2024-05-06 00:00:00,bank_partner,26-35,T1,aggressive,4949.12,0
11313,2024-10-22 00:00:00,social,36-45,T1,cautious,10001.88,0
11314,2024-11-07 00:00:00,social,36-45,T3+,cautious,9282.17,1
11315,2024-02-03 00:00:00,organic,56+,T1,balanced,9067.06,1
11316,2024-07-13 00:00:00,bank_partner,26-35,T2,balanced,10406.51,1
11317,2024-10-03 00:00:00,organic,26-35,T3+,cautious,3994.27,0
11318,2024-07-05 00:00:00,referral,46-55,T3+,cautious,4671.97,0
11319,2024-10-24 00:00:00,organic,36-45,T1,cautious,49382.23,1
11320,2024-04-13 00:00:00,organic,18-25,T3+,cautious,5697.14,1
11321,2024-11-10 00:00:00,bank_partner,18-25,T1,aggressive,16117.1,1
11322,2024-01-12 00:00:00,organic,36-45,T2,balanced,28228.88,1
11323,2024-03-14 00:00:00,bank_partner,56+,T2,cautious,21827.59,1
11324,2024-12-06 00:00:00,social,36-45,T2,aggressive,29392.22,1
11325,2024-07-16 00:00:00,organic,56+,T1,cautious,8922.62,1
11326,2024-02-22 00:00:00,organic,36-45,T2,balanced,4542.46,1
11327,2024-06-18 00:00:00,referral,46-55,T1,aggressive,12944.71,0
11328,2024-11-20 00:00:00,paid_search,26-35,T2,balanced,2274.23,1
11329,2024-12-23 00:00:00,paid_search,18-25,T2,cautious,2850.14,0
11330,2024-12-31 00:00:00,social,36-45,T1,aggressive,31321.65,1
11331,2024-08-13 00:00:00,organic,26-35,T1,balanced,1409.82,0
11332,2024-04-26 00:00:00,paid_search,18-25,T2,cautious,4076.47,1
11333,2024-03-13 00:00:00,referral,46-55,T1,cautious,18366.68,1
11334,2024-11-18 00:00:00,referral,26-35,T3+,cautious,8298.83,1
11335,2024-03-05 00:00:00,organic,36-45,T3+,balanced,1003.7,1
11336,2024-08-19 00:00:00,referral,18-25,T1,balanced,3970.47,1
11337,2024-07-09 00:00:00,social,26-35,T2,balanced,12684.79,0
11338,2024-11-23 00:00:00,paid_search,18-25,T1,balanced,2687.34,1
11339,2024-12-08 00:00:00,paid_search,36-45,T2,balanced,8219.44,0
11340,2024-02-04 00:00:00,organic,18-25,T1,balanced,3432.61,0
11341,2024-03-20 00:00:00,social,56+,T3+,cautious,55398.65,1
11342,2024-08-10 00:00:00,social,36-45,T3+,balanced,1592.55,0
11343,2024-09-28 00:00:00,organic,36-45,T2,cautious,4186.93,1
11344,2024-07-13 00:00:00,social,36-45,T1,balanced,6535.73,1
11345,2024-04-18 00:00:00,social,26-35,T3+,aggressive,6390.2,1
11346,2024-12-21 00:00:00,organic,26-35,T3+,balanced,2394.49,0
11347,2024-05-22 00:00:00,social,36-45,T2,aggressive,6174.21,1
11348,2024-12-14 00:00:00,bank_partner,26-35,T3+,cautious,45530.51,1
11349,2024-03-01 00:00:00,organic,18-25,T2,balanced,3497.54,1
11350,2024-12-08 00:00:00,organic,26-35,T2,cautious,5986.41,1
11351,2024-03-11 00:00:00,organic,26-35,T2,cautious,19502.67,1
11352,2024-07-11 00:00:00,bank_partner,36-45,T3+,balanced,2019.39,1
11353,2024-08-10 00:00:00,social,46-55,T1,balanced,25267.33,1
11354,2024-01-04 00:00:00,organic,26-35,T1,balanced,3690.24,1
11355,2024-10-07 00:00:00,organic,46-55,T3+,cautious,15873.84,0
11356,2024-02-29 00:00:00,referral,26-35,T3+,aggressive,5338.26,0
11357,2024-06-02 00:00:00,social,36-45,T3+,cautious,6480.27,0
11358,2024-01-29 00:00:00,social,26-35,T1,balanced,4742.33,1
11359,2024-05-28 00:00:00,bank_partner,36-45,T1,cautious,4200.81,1
11360,2024-08-11 00:00:00,paid_search,36-45,T3+,balanced,4023.23,0
11361,2024-08-30 00:00:00,organic,36-45,T3+,aggressive,9577.52,1
11362,2024-10-07 00:00:00,organic,46-55,T3+,aggressive,51214.49,0
11363,2024-02-21 00:00:00,paid_search,18-25,T2,balanced,5771.01,0
11364,2024-11-01 00:00:00,referral,26-35,T2,cautious,2689.18,0
11365,2024-11-01 00:00:00,bank_partner,26-35,T3+,cautious,12035.98,0
11366,2024-01-23 00:00:00,social,18-25,T1,cautious,500.0,1
11367,2024-04-08 00:00:00,organic,26-35,T3+,balanced,4423.19,0
11368,2024-08-03 00:00:00,paid_search,26-35,T3+,cautious,27302.43,1
11369,2024-05-05 00:00:00,referral,56+,T2,cautious,65639.32,1
11370,2024-08-07 00:00:00,bank_partner,26-35,T3+,aggressive,7328.49,1
11371,2024-12-27 00:00:00,referral,26-35,T3+,cautious,13420.05,1
11372,2024-09-25 00:00:00,paid_search,18-25,T3+,cautious,13988.11,1
11373,2024-09-04 00:00:00,bank_partner,26-35,T3+,aggressive,16352.33,1
11374,2024-02-14 00:00:00,referral,26-35,T1,cautious,25597.76,1
11375,2024-12-07 00:00:00,bank_partner,26-35,T3+,aggressive,2384.05,0
11376,2024-03-22 00:00:00,social,18-25,T2,cautious,8277.94,1
11377,2024-01-12 00:00:00,referral,36-45,T2,cautious,17190.02,1
11378,2024-09-05 00:00:00,bank_partner,46-55,T1,cautious,6362.18,0
11379,2024-07-31 00:00:00,organic,18-25,T2,balanced,9332.74,1
11380,2024-09-09 00:00:00,paid_search,26-35,T1,balanced,8143.81,1
11381,2024-03-27 00:00:00,paid_search,46-55,T2,balanced,22219.66,1
11382,2024-05-10 00:00:00,organic,26-35,T3+,aggressive,15098.56,1
11383,2024-08-19 00:00:00,referral,26-35,T1,cautious,34980.57,0
11384,2024-10-23 00:00:00,social,26-35,T2,balanced,10193.3,1
11385,2024-05-20 00:00:00,bank_partner,26-35,T2,cautious,18007.49,1
11386,2024-12-31 00:00:00,organic,46-55,T2,cautious,36781.45,1
11387,2024-10-27 00:00:00,paid_search,18-25,T2,cautious,1769.88,1
11388,2024-06-01 00:00:00,organic,36-45,T1,cautious,13656.26,0
11389,2024-09-22 00:00:00,bank_partner,26-35,T3+,aggressive,3139.93,1
11390,2024-04-10 00:00:00,referral,36-45,T2,cautious,88909.74,1
11391,2024-03-26 00:00:00,paid_search,56+,T2,balanced,13146.88,1
11392,2024-08-18 00:00:00,referral,36-45,T1,cautious,3134.71,1
11393,2024-02-22 00:00:00,organic,46-55,T3+,cautious,3121.58,1
11394,2024-10-11 00:00:00,bank_partner,26-35,T1,aggressive,9130.21,1
11395,2024-01-15 00:00:00,paid_search,46-55,T2,cautious,11792.9,1
11396,2024-08-12 00:00:00,bank_partner,46-55,T1,aggressive,44905.85,1
11397,2024-06-28 00:00:00,social,36-45,T1,balanced,22925.63,1
11398,2024-01-29 00:00:00,bank_partner,36-45,T3+,balanced,5926.8,1
11399,2024-05-21 00:00:00,bank_partner,26-35,T2,cautious,23146.82,0
11400,2024-08-21 00:00:00,referral,36-45,T3+,cautious,15086.66,1
11401,2024-07-24 00:00:00,social,26-35,T2,balanced,14121.9,1
11402,2024-11-03 00:00:00,organic,18-25,T2,balanced,11535.78,0
11403,2024-12-15 00:00:00,referral,18-25,T2,aggressive,4734.66,1
11404,2024-10-15 00:00:00,organic,46-55,T2,cautious,4174.07,0
11405,2024-06-16 00:00:00,social,18-25,T3+,cautious,12237.73,1
11406,2024-12-20 00:00:00,paid_search,26-35,T1,cautious,51682.85,0
11407,2024-12-04 00:00:00,paid_search,36-45,T1,balanced,6027.61,0
11408,2024-12-25 00:00:00,organic,36-45,T3+,balanced,500.0,1
11409,2024-01-05 00:00:00,bank_partner,18-25,T1,aggressive,3393.66,1
11410,2024-04-01 00:00:00,referral,36-45,T1,cautious,2403.21,1
11411,2024-05-23 00:00:00,paid_search,36-45,T3+,balanced,2105.07,1
11412,2024-11-18 00:00:00,social,46-55,T3+,aggressive,12138.82,0
11413,2024-04-22 00:00:00,organic,18-25,T3+,balanced,5308.13,0
11414,2024-06-15 00:00:00,organic,18-25,T3+,aggressive,30838.84,0
11415,2024-05-26 00:00:00,referral,26-35,T1,balanced,5375.78,1
11416,2024-08-25 00:00:00,organic,26-35,T3+,aggressive,2857.72,1
11417,2024-02-19 00:00:00,organic,26-35,T1,aggressive,122955.54,1
11418,2024-10-05 00:00:00,bank_partner,26-35,T3+,balanced,14728.81,1
11419,2024-03-08 00:00:00,referral,26-35,T3+,balanced,6759.55,0
11420,2024-06-20 00:00:00,bank_partner,46-55,T2,balanced,14281.77,0
11421,2024-04-10 00:00:00,social,18-25,T3+,cautious,64687.31,0
11422,2024-02-19 00:00:00,bank_partner,26-35,T1,balanced,10799.66,1
11423,2024-07-03 00:00:00,social,36-45,T1,balanced,10511.52,0
11424,2024-03-23 00:00:00,organic,36-45,T2,cautious,14366.89,0
11425,2024-07-16 00:00:00,organic,36-45,T3+,balanced,36026.02,1
11426,2024-04-26 00:00:00,referral,36-45,T1,cautious,3262.97,1
11427,2024-02-13 00:00:00,paid_search,36-45,T2,balanced,44944.1,1
11428,2024-06-07 00:00:00,organic,18-25,T2,cautious,4714.89,1
11429,2024-02-15 00:00:00,paid_search,26-35,T2,balanced,16654.98,1
11430,2024-01-13 00:00:00,social,18-25,T2,cautious,2590.71,1
11431,2024-10-06 00:00:00,organic,46-55,T3+,balanced,13914.01,1
11432,2024-12-30 00:00:00,organic,18-25,T3+,balanced,3798.48,0
11433,2024-12-24 00:00:00,referral,46-55,T2,balanced,23255.13,1
11434,2024-07-08 00:00:00,paid_search,26-35,T1,cautious,5706.49,1
11435,2024-07-30 00:00:00,organic,46-55,T1,balanced,18648.57,1
11436,2024-03-14 00:00:00,organic,26-35,T1,balanced,5032.65,0
11437,2024-01-01 00:00:00,bank_partner,26-35,T3+,balanced,7093.28,1
11438,2024-01-18 00:00:00,bank_partner,26-35,T1,balanced,18918.64,0
11439,2024-09-05 00:00:00,organic,36-45,T2,cautious,18994.17,1
11440,2024-09-04 00:00:00,bank_partner,36-45,T2,balanced,3761.61,1
11441,2024-05-21 00:00:00,bank_partner,18-25,T1,balanced,4111.9,1
11442,2024-08-16 00:00:00,bank_partner,18-25,T2,cautious,3820.8,0
11443,2024-10-03 00:00:00,paid_search,26-35,T2,aggressive,9805.0,0
11444,2024-02-01 00:00:00,referral,18-25,T3+,balanced,11212.17,1
11445,2024-11-08 00:00:00,organic,36-45,T1,aggressive,21719.47,1
11446,2024-06-02 00:00:00,social,26-35,T1,balanced,42292.25,1
11447,2024-01-08 00:00:00,paid_search,36-45,T3+,balanced,1125.23,1
11448,2024-10-22 00:00:00,organic,36-45,T1,balanced,3904.65,0
11449,2024-08-02 00:00:00,social,46-55,T1,balanced,6468.5,0
11450,2024-02-24 00:00:00,organic,26-35,T1,cautious,3354.81,0
11451,2024-05-23 00:00:00,social,36-45,T1,balanced,3170.04,1
11452,2024-03-18 00:00:00,referral,26-35,T3+,cautious,5587.64,1
11453,2024-09-10 00:00:00,referral,36-45,T3+,balanced,3350.04,0
11454,2024-09-24 00:00:00,bank_partner,18-25,T3+,aggressive,18983.33,1
11455,2024-12-06 00:00:00,bank_partner,36-45,T2,balanced,10653.25,1
11456,2024-11-08 00:00:00,referral,26-35,T2,aggressive,10441.17,1
11457,2024-01-22 00:00:00,social,26-35,T2,balanced,2793.09,1
11458,2024-03-08 00:00:00,organic,26-35,T2,cautious,1675.35,0
11459,2024-11-05 00:00:00,bank_partner,26-35,T1,cautious,64604.7,1
11460,2024-09-26 00:00:00,social,26-35,T3+,balanced,48749.17,1
11461,2024-09-04 00:00:00,bank_partner,26-35,T3+,cautious,9675.11,1
11462,2024-09-12 00:00:00,social,26-35,T2,cautious,2134.24,1
11463,2024-03-13 00:00:00,organic,46-55,T3+,cautious,15507.4,1
11464,2024-05-30 00:00:00,organic,36-45,T2,cautious,15721.61,1
11465,2024-10-18 00:00:00,paid_search,18-25,T3+,balanced,500.0,1
11466,2024-11-05 00:00:00,social,36-45,T3+,aggressive,3355.55,1
11467,2024-05-30 00:00:00,referral,18-25,T3+,cautious,35730.2,0
11468,2024-05-17 00:00:00,referral,36-45,T2,aggressive,8234.32,1
11469,2024-02-11 00:00:00,referral,36-45,T3+,balanced,20235.36,1
11470,2024-04-06 00:00:00,social,36-45,T2,aggressive,2967.44,1
11471,2024-10-30 00:00:00,social,26-35,T1,cautious,15770.46,1
11472,2024-06-03 00:00:00,organic,26-35,T1,balanced,15060.27,0
11473,2024-09-20 00:00:00,social,36-45,T3+,cautious,115332.45,0
11474,2024-11-12 00:00:00,bank_partner,36-45,T1,balanced,4878.78,0
11475,2024-05-22 00:00:00,organic,36-45,T2,cautious,4019.09,1
11476,2024-10-01 00:00:00,referral,18-25,T2,balanced,500.0,0
11477,2024-07-14 00:00:00,organic,18-25,T3+,aggressive,5287.53,1
11478,2024-09-12 00:00:00,organic,46-55,T3+,balanced,36441.35,1
11479,2024-11-30 00:00:00,organic,26-35,T1,aggressive,15722.18,1
11480,2024-10-14 00:00:00,bank_partner,46-55,T1,cautious,117501.42,1
11481,2024-10-07 00:00:00,paid_search,46-55,T1,cautious,4315.93,1
11482,2024-10-05 00:00:00,organic,46-55,T1,cautious,4297.85,0
11483,2024-04-18 00:00:00,social,36-45,T2,aggressive,9315.51,0
11484,2024-05-23 00:00:00,referral,56+,T1,aggressive,17573.16,0
11485,2024-11-16 00:00:00,organic,18-25,T3+,aggressive,2368.73,1
11486,2024-03-12 00:00:00,referral,56+,T2,aggressive,46262.44,1
11487,2024-04-14 00:00:00,social,36-45,T1,cautious,8150.0,1
11488,2024-04-23 00:00:00,organic,26-35,T2,cautious,10018.99,0
11489,2024-10-03 00:00:00,paid_search,46-55,T3+,cautious,8289.9,1
11490,2024-09-14 00:00:00,social,26-35,T2,aggressive,3826.72,1
11491,2024-01-08 00:00:00,paid_search,18-25,T3+,balanced,2150.47,1
11492,2024-09-20 00:00:00,organic,18-25,T2,cautious,16173.67,1
11493,2024-09-12 00:00:00,paid_search,46-55,T3+,cautious,32466.11,1
11494,2024-07-30 00:00:00,bank_partner,36-45,T3+,cautious,7134.05,0
11495,2024-11-06 00:00:00,organic,26-35,T3+,cautious,13358.83,1
11496,2024-03-31 00:00:00,referral,46-55,T2,aggressive,8131.34,1
11497,2024-11-01 00:00:00,bank_partner,46-55,T2,cautious,5808.76,1
11498,2024-03-23 00:00:00,referral,56+,T1,balanced,17758.44,0
11499,2024-04-23 00:00:00,social,36-45,T2,aggressive,28219.26,0
11500,2024-11-14 00:00:00,social,26-35,T1,cautious,7194.72,1
11501,2024-05-21 00:00:00,bank_partner,26-35,T3+,balanced,35862.58,1
11502,2024-08-16 00:00:00,social,18-25,T1,balanced,9739.98,1
11503,2024-12-29 00:00:00,organic,36-45,T2,balanced,10352.55,0
11504,2024-11-10 00:00:00,bank_partner,26-35,T2,balanced,7537.83,0
11505,2024-09-12 00:00:00,bank_partner,36-45,T2,balanced,7976.25,1
11506,2024-09-23 00:00:00,paid_search,56+,T1,cautious,45703.82,1
11507,2024-01-31 00:00:00,referral,18-25,T2,cautious,128239.71,1
11508,2024-05-02 00:00:00,organic,36-45,T1,cautious,8586.11,0
11509,2024-08-29 00:00:00,bank_partner,36-45,T2,balanced,1488.42,1
11510,2024-08-12 00:00:00,referral,46-55,T1,cautious,9139.81,0
11511,2024-04-26 00:00:00,bank_partner,46-55,T1,cautious,1885.29,0
11512,2024-09-19 00:00:00,bank_partner,18-25,T3+,aggressive,11777.2,0
11513,2024-06-11 00:00:00,organic,36-45,T3+,cautious,10237.67,0
11514,2024-07-27 00:00:00,referral,46-55,T1,balanced,32476.12,1
11515,2024-06-18 00:00:00,bank_partner,36-45,T2,aggressive,4552.63,1
11516,2024-04-30 00:00:00,paid_search,26-35,T2,balanced,24032.46,1
11517,2024-09-23 00:00:00,social,56+,T1,balanced,11970.54,1
11518,2024-11-09 00:00:00,organic,56+,T3+,cautious,9837.98,1
11519,2024-03-01 00:00:00,paid_search,46-55,T2,cautious,5705.0,0
11520,2024-04-16 00:00:00,referral,26-35,T3+,aggressive,6455.56,1
11521,2024-08-14 00:00:00,bank_partner,18-25,T3+,balanced,22095.67,0
11522,2024-12-23 00:00:00,social,26-35,T3+,cautious,66121.26,1
11523,2024-10-01 00:00:00,paid_search,26-35,T3+,cautious,1779.88,0
11524,2024-08-13 00:00:00,organic,36-45,T3+,balanced,2668.22,0
11525,2024-12-12 00:00:00,organic,26-35,T3+,cautious,20517.08,1
11526,2024-08-17 00:00:00,organic,26-35,T3+,balanced,5962.61,1
11527,2024-12-17 00:00:00,organic,26-35,T1,balanced,12997.19,1
11528,2024-01-13 00:00:00,organic,36-45,T2,aggressive,2991.69,1
11529,2024-07-16 00:00:00,social,36-45,T2,cautious,24481.66,0
11530,2024-06-07 00:00:00,social,18-25,T3+,cautious,3243.17,1
11531,2024-10-13 00:00:00,organic,26-35,T3+,cautious,3662.32,1
11532,2024-06-14 00:00:00,organic,26-35,T2,balanced,2550.0,1
11533,2024-05-22 00:00:00,paid_search,36-45,T2,balanced,36500.84,1
11534,2024-03-03 00:00:00,organic,26-35,T2,aggressive,15565.08,1
11535,2024-02-11 00:00:00,social,36-45,T2,aggressive,14293.02,1
11536,2024-01-15 00:00:00,referral,46-55,T1,balanced,5491.74,0
11537,2024-10-18 00:00:00,social,26-35,T3+,balanced,8833.81,1
11538,2024-09-04 00:00:00,organic,46-55,T2,cautious,47676.12,1
11539,2024-11-18 00:00:00,organic,26-35,T2,balanced,26788.77,0
11540,2024-12-12 00:00:00,organic,26-35,T1,aggressive,16629.43,0
11541,2024-08-09 00:00:00,bank_partner,36-45,T3+,cautious,5032.62,1
11542,2024-02-23 00:00:00,paid_search,36-45,T1,balanced,4290.11,1
11543,2024-07-07 00:00:00,organic,56+,T1,aggressive,14084.64,1
11544,2024-03-28 00:00:00,referral,26-35,T2,balanced,4244.02,1
11545,2024-02-02 00:00:00,organic,18-25,T2,balanced,22437.11,1
11546,2024-07-10 00:00:00,paid_search,36-45,T2,balanced,7099.18,1
11547,2024-08-07 00:00:00,social,26-35,T3+,balanced,4185.66,1
11548,2024-11-16 00:00:00,organic,56+,T2,cautious,1493.17,1
11549,2024-09-30 00:00:00,paid_search,18-25,T3+,cautious,10914.46,0
11550,2024-11-25 00:00:00,bank_partner,26-35,T1,cautious,31394.64,0
11551,2024-10-04 00:00:00,social,36-45,T3+,aggressive,19582.12,1
11552,2024-06-21 00:00:00,paid_search,46-55,T2,balanced,7935.7,1
11553,2024-07-12 00:00:00,organic,46-55,T2,aggressive,24771.82,0
11554,2024-09-04 00:00:00,referral,46-55,T3+,cautious,3232.05,1
11555,2024-12-19 00:00:00,organic,26-35,T2,aggressive,2154.74,1
11556,2024-07-06 00:00:00,referral,26-35,T2,balanced,1635.78,0
11557,2024-12-10 00:00:00,paid_search,56+,T3+,aggressive,3118.11,0
11558,2024-04-01 00:00:00,social,26-35,T1,aggressive,8475.69,0
11559,2024-06-06 00:00:00,organic,36-45,T1,balanced,23972.6,1
11560,2024-03-27 00:00:00,referral,36-45,T2,aggressive,1733.27,1
11561,2024-12-20 00:00:00,organic,36-45,T2,balanced,8103.55,0
11562,2024-02-26 00:00:00,social,26-35,T2,balanced,9721.02,1
11563,2024-12-23 00:00:00,organic,18-25,T3+,cautious,653.33,1
11564,2024-06-14 00:00:00,organic,46-55,T1,balanced,38912.11,0
11565,2024-12-03 00:00:00,organic,46-55,T1,aggressive,29118.57,1
11566,2024-07-19 00:00:00,referral,18-25,T1,cautious,23879.74,0
11567,2024-11-23 00:00:00,paid_search,36-45,T3+,balanced,22936.22,1
11568,2024-02-29 00:00:00,paid_search,36-45,T3+,balanced,23649.49,1
11569,2024-11-21 00:00:00,bank_partner,26-35,T3+,cautious,7209.57,1
11570,2024-12-23 00:00:00,social,26-35,T1,balanced,1698.14,1
11571,2024-02-26 00:00:00,paid_search,46-55,T2,cautious,1221.18,1
11572,2024-10-06 00:00:00,paid_search,26-35,T2,balanced,13705.43,1
11573,2024-07-16 00:00:00,referral,36-45,T1,balanced,20706.8,1
11574,2024-09-17 00:00:00,bank_partner,26-35,T1,balanced,8242.51,1
11575,2024-12-01 00:00:00,paid_search,36-45,T2,cautious,6731.11,1
11576,2024-01-20 00:00:00,organic,36-45,T3+,aggressive,26884.79,0
11577,2024-11-29 00:00:00,bank_partner,36-45,T1,balanced,6692.94,1
11578,2024-03-23 00:00:00,referral,36-45,T3+,aggressive,21306.67,1
11579,2024-04-13 00:00:00,social,36-45,T2,cautious,5509.53,1
11580,2024-05-02 00:00:00,paid_search,36-45,T1,aggressive,4543.94,1
11581,2024-06-07 00:00:00,social,36-45,T1,balanced,3996.83,1
11582,2024-12-24 00:00:00,social,18-25,T1,cautious,8227.19,1
11583,2024-01-15 00:00:00,organic,26-35,T3+,aggressive,23444.75,1
11584,2024-09-29 00:00:00,paid_search,18-25,T1,balanced,3072.08,0
11585,2024-10-13 00:00:00,organic,36-45,T3+,aggressive,4244.99,1
11586,2024-12-23 00:00:00,social,36-45,T3+,balanced,5062.79,0
11587,2024-01-11 00:00:00,bank_partner,26-35,T1,cautious,18878.75,1
11588,2024-06-13 00:00:00,organic,46-55,T3+,cautious,31861.63,1
11589,2024-05-30 00:00:00,organic,56+,T2,balanced,264506.35,0
11590,2024-08-06 00:00:00,organic,36-45,T2,balanced,14806.36,1
11591,2024-05-25 00:00:00,paid_search,26-35,T3+,balanced,5441.58,1
11592,2024-07-17 00:00:00,referral,26-35,T3+,aggressive,2557.34,1
11593,2024-09-02 00:00:00,organic,46-55,T1,balanced,18256.91,1
11594,2024-07-31 00:00:00,social,26-35,T2,balanced,8591.16,1
11595,2024-12-08 00:00:00,organic,36-45,T3+,balanced,13955.66,0
11596,2024-07-02 00:00:00,social,26-35,T1,cautious,125784.37,0
11597,2024-09-23 00:00:00,organic,36-45,T2,aggressive,8785.84,1
11598,2024-12-31 00:00:00,social,36-45,T2,cautious,60185.19,1
11599,2024-04-23 00:00:00,bank_partner,46-55,T2,cautious,9286.67,1
11600,2024-07-13 00:00:00,social,36-45,T1,balanced,12038.64,1
11601,2024-10-15 00:00:00,paid_search,18-25,T1,aggressive,7513.32,1
11602,2024-08-21 00:00:00,organic,18-25,T1,cautious,27038.76,1
11603,2024-08-23 00:00:00,paid_search,26-35,T3+,balanced,34464.18,1
11604,2024-08-12 00:00:00,social,36-45,T2,balanced,1439.97,1
11605,2024-07-12 00:00:00,referral,26-35,T3+,balanced,2666.48,1
11606,2024-11-12 00:00:00,organic,36-45,T2,cautious,13470.51,1
11607,2024-08-03 00:00:00,referral,46-55,T2,aggressive,13834.45,1
11608,2024-06-11 00:00:00,organic,18-25,T1,balanced,889.06,0
11609,2024-06-21 00:00:00,paid_search,36-45,T3+,cautious,1719.3,1
11610,2024-12-17 00:00:00,organic,36-45,T1,balanced,7088.62,0
11611,2024-07-03 00:00:00,paid_search,36-45,T2,cautious,5382.03,1
11612,2024-11-04 00:00:00,organic,26-35,T1,cautious,1180.57,1
11613,2024-09-07 00:00:00,referral,18-25,T1,cautious,4768.49,1
11614,2024-07-01 00:00:00,organic,18-25,T2,balanced,2920.1,1
11615,2024-11-22 00:00:00,organic,26-35,T1,cautious,8272.06,1
11616,2024-03-17 00:00:00,organic,18-25,T2,balanced,16108.88,1
11617,2024-05-22 00:00:00,social,36-45,T2,balanced,25574.82,0
11618,2024-11-11 00:00:00,organic,26-35,T2,balanced,14750.11,0
11619,2024-07-24 00:00:00,referral,26-35,T3+,cautious,32818.32,1
11620,2024-03-12 00:00:00,bank_partner,26-35,T2,aggressive,503.13,1
11621,2024-03-23 00:00:00,bank_partner,26-35,T2,balanced,5015.39,0
11622,2024-02-22 00:00:00,organic,36-45,T2,aggressive,44796.45,0
11623,2024-04-15 00:00:00,bank_partner,56+,T2,balanced,45915.49,1
11624,2024-06-09 00:00:00,social,26-35,T2,cautious,12002.98,1
11625,2024-02-16 00:00:00,paid_search,36-45,T3+,cautious,2604.83,1
11626,2024-08-22 00:00:00,paid_search,46-55,T1,balanced,5114.39,0
11627,2024-03-24 00:00:00,organic,18-25,T2,balanced,7489.78,1
11628,2024-12-13 00:00:00,paid_search,36-45,T1,aggressive,45782.95,1
